1301;DICK FARNEY;NICK BAR;Foi neste bar pequenino onde encontre;BRA
1302;LEILA PINHEIRO;NUA IDÉIA;Lua cheia ilumina minha...;BRA
1303;ERASMO CARLOS;O CADERNINHO;Eu queria ser o seu caderninho;BRA
1304;ROBERTO LEAL;O IMIGRANTE;Tantos sonhos são desfeitos;BRA
1305;ZÉ RAMALHO;O VENTO VAI RESPONDER;Quantos caminhos se tem que andar;BRA
1306;DETONAUTAS;OLHOS CERTOS;Tento te encontrar tanto pra dizer meu am;BRA
1307;ZEZÉ DI CAMARGO E LUCIANO;PRA SEMPRE;Vai... longe muito longe vai nem me diz pra;BRA
1308;EDUARDO COSTA;PRIMEIRO DE ABRIL;Se eu bebi não foi por causa de você;BRA
1309;JOÃO BOSCO;QUANDO O AMOR ACONTECE;Coração sem perdão diga fale...;BRA
1310;LENY ANDRADE;RIO;Rio que mora no mar sorrio pro meu Rio;BRA
1311;CASSIANO;SALVE ESSA FLOR;De um jardim sem cor nasce uma flor;BRA
1312;PERI RIBEIRO;SAMBA DO AVIÃO;Minha alma canta vejo o Rio de Janeiro;BRA
1313;NENHUM DE NÓS;SANTA FELICIDADE;Traga sua alegria e mude minha vida;BRA
1314;MARIA GADÚ;SHIMBALAIÊ;Shimbalaiê quando vejo o sol beijando;BRA
1315;FALAMANSA;TEMPO DE PAZ;Tudo que eu te desejo é sorte nessa;BRA
1316;PE. FÁBIO DE MELLO;TUDO POSSO;Posso tudo posso naquele que me fortalece;BRA
1317;DORIVAL CAYMMI;VATAPÁ;Quem quiser vatapá ô que procure fazer;BRA
1318;ATAÍDE E ALEXANDRE;VOCÊ MARCOU PRA MIM;Quando eu acordei pela...;BRA
1319;MÁRCIO GREYCK;VOCÊ VEIO;Você veio pra mudar a minha história;BRA
1320;ELIS REGINA;VOU DEITAR E ROLAR;Não venha querer se consolar;BRA
1321;ZÉ RODRIX;ABAIXO A CUECA;Homens chegou o momento da luta;BRA
1322;ARMANDINHO;BABILÔNIA ME CHAMA;Babilônia me chama e eu quero ficar;BRA
1323;BELCHIOR;COMENTÁRIOS A RESPEITO DE JOHN;Saia do meu caminho eu prefiro andar;BRA
1324;CLÁUDIO ZOLI;FLOR DO FUTURO;Tudo bem estava inseguro pra lhe dar;BRA
1325;IVETE SANGALO;NA BASE DO BEIJO;Quando eu te pegar você vai...;BRA
1326;HYLDON;NA SOMBRA DE UMA ÁRVORE;Larga de ser boba e vem...;BRA
1327;MILIONÁRIO E JOSÉ RICO;NENHUMA ESPERANÇA;Você tem meu endereço você tem meu;BRA
1328;BANDA CHEIRO DE AMOR;PENSE EM MIM;Inspiração dos meus sonhos;BRA
1329;CÉSAR MENOTTI E FABIANO;TARDE DEMAIS;Só tem um jeito de você me entender;BRA
1330;JORGE E MATEUS;VOA BEIJA FLOR;Você não sabe o que é amor...;BRA
1331;CHITÃOZINHO E XORORÓ;AI MARIA;Ai Maria me faltou ar de emoção;BRA
1332;RAÇA NEGRA;BOA SORTE;Me cansei de tudo que você me fez;BRA
1333;KÁTIA;DIREITOS;Você me aceitou e entendeu...;BRA
1334;TIM MAIA;ESTÁ DIFÍCIL DE ESQUECER;Não foi nada em vão não foi nada sem que;BRA
1335;LEONARDO;FLOR DO MEU SERTÃO;Saudade quando chega não tem jeito;BRA
1336;WANDO;GAZELA;Houve um tempo que meu...;BRA
1337;BANDA EVA;LUGAR DA ALEGRIA;Eu quero o que se dá do seu do meu;BRA
1338;LUAN SANTANA;METEORO;Te dei o sol te dei o mar pra ganhar seu;BRA
1339;RICK VALLEN;PRA SER AMOR;Pra ser amor tinha que ser mais forte do qu;BRA
1340;CELIA;RIO DE JANEIRO (ISSO É O MEU BRASIL);Oh... Nossas praias são tão claras;BRA
1341;BRUNO E MARRONE;TE AMO TANTO;Tanto... Te amo tanto que não...;BRA
1342;VÍCTOR E LÉO;TIMIDEZ;Timidez nunca me deixou dançar...;BRA
1343;KELLY KEY;TÔ FORA;Podia ser muito melhor do que...;BRA
1344;JOANNA;TÔ MORRENDO DE SAUDADE;Hoje a gente nem se fala faz...;BRA
1345;SÓ PRA CONTRARIAR;TUDO MENOS AMOR;Tudo que quiseres te darei...;BRA
1346;ENZO E RODRIGO;TRAZ DE VOLTA A MINHA VIDA;Outra vez você se foi e nem sei se vai;BRA
1347;MARCOS E BELUTTI;TUDO NO OLHAR;Olhe nos meus olhos veja o que estou;BRA
1348;ÂNGELA RÔ RÔ;VICIEI EM VOCÊ;Eu não quero mais querer você;BRA
1349;FRENÉTICAS;VOCÊ ESCOLHEU ERRADO SEU SUPER-HER;ÓSe você pensa que é Átila;BRA
1350;LUAN SANTANA;VOCÊ NÃO SABE O QUE É AMOR;Não use mais o plural não fale de nós dois;BRA
1351;TUNAI;ADEUS À DOR;Pelo que se passou pelo que se sofreu;BRA
1352;DANIEL;AMIGA;Você não aceita que eu te...;BRA
1353;CALCINHA PRETA;BEBO E CHORO;Eu choro feito um menino chorão;BRA
1354;AVIÕES DO FORRÓ;BLÁ BLÁ BLÁ;Que por mim você morre de amor;BRA
1355;MAX VIANNA;CANÇÕES DE REI;Se eu fosse algum rei fosse o teu;BRA
1356;EDUARDO COSTA;CANSEI DE SER PALHAÇO;Brigou xingou me deixou jogando amor;BRA
1357;EDUARDO COSTA;CENA DE UM FILME;Eu amei um alguém que me amou;BRA
1358;WILSON SIDERAL;CINCO DIAS;Lá longe vai um automóvel te levando;BRA
1359;FERNANDO E SOROCABA;DELEGADA;Delegada será que eu sou motivo de;BRA
1360;RONNIE VON;DIA DE FOLGA;Eu almoço sozinho e você ainda na;BRA
1361;VÍCTOR E LÉO;ESTRELA CADENTE;Pararara... A porta vai se abrir eu quero en;BRA
1362;LATINO;EU AMO VOCÊ;Faz tempo que eu preciso...;BRA
1363;MEGH STOCK;INVEJA;O seu sorriso sempre foi tão cativante;BRA
1364;CAETANO VELOSO;MINHA VOZ, MINHA VIDA;Minha voz minha vida meu segredo e minh;BRA
1365;JOANNA;NADA SÉRIO;Nada sério era sempre assim...;BRA
1366;MARIA CECÍLIA E RODOLFO;QUEM AMA CUIDA;Não ligue se eu lhe perguntar nem vá se;BRA
1367;GRUPO REDENÇÃO;SAMBA PRA YOYO E YAYÁ;Vem cantar vem sambar...;BRA
1368;JOÃO BOSCO E VINÍCIUS;SEM ESSE CORAÇÃO;Eu queria amar um pouco...;BRA
1369;PAULA FERNANDES;SEM VOCÊ;Nas incertezas de um caminho que é tão;BRA
1370;RONNIE VON;TEMPO DE ACORDAR;Eu acordei e notei que algo tinha;BRA
1371;FERNANDO E SOROCABA;A CASA CAIU;Eu tenho mais o que fazer será que você m;BRA
1372;DORIVAL CAYMMI - NANA CAYMMI;ACALANTO;É tão tarde a manhã já vem ...;BRA
1373;JORGE E MATEUS;AMOR COVARDE;Quando a gente fica junto tem...;BRA
1374;VÍCTOR E LÉO;AO VIVO E EM CORES;Sem palavras assisto você nessa aventura;BRA
1375;BETH CARVALHO;CABÔ MEU PAI;O pai me disse que a tradição é;BRA
1376;ANTÔNIO MARCOS;CARA A CARA;Cara a cara... É pra valer vamos falar;BRA
1377;JORGE BENJOR;CAROLINA CAROL BELA;Foi numa tarde de domingo...;BRA
1378;VAVÁ;DONA CAROLA;Levantei-me da cama sem poder;BRA
1379;GUILHERME E SANTIAGO;E DAÍ;E daí se eu quiser farrear...;BRA
1380;NX ZERO;ESPERO A MINHA VEZ;Se o medo e a cobrança tiram minha e;BRA
1381;CHICABANA;EU QUERO SÓ VOCÊ;Ô ô ô... O que todos querem é só separar;BRA
1382;ITAMAR ASSUMPÇÃO;FICO LOUCO;Fico louco faço cara de mau...;BRA
1383;BRUNA CARAM;FIM DE TARDE;Eu só desperto quando acende o farol;BRA
1384;CÁSSIA ELLER;GATAS EXTRAORDINÁRIAS;O amor me pegou e eu não descanso;BRA
1385;BIAFRA (BYAFRA);LEÃO FERIDO;Feche os olhos não te quero mais;BRA
1386;SECOS E MOLHADOS;MUITAS PESSOAS;Muitas pessoas sonharam com tudo e;BRA
1387;BELCHIOR;NA HORA DO ALMOÇO;No centro da sala diante da mesa;BRA
1388;ALISSON E RYAN;NÃO SOU SEU BRINQUEDO;Pára dá um tempo vê se larga do meu;BRA
1389;RODRIGO SANTOS;NÃO VÁ;Tenho saudades da nossa conversa;BRA
1390;MOLEJO;NÉ BRINQUEDO NÃO;Né brinquedo não né brinquedo não;BRA
1391;CIDADE NEGRA;NEGRO REI;Ayê ayê Mãe África seus filhos vieram;BRA
1392;JOÃO NETO E FREDERICO;O CARA ERRADO;Quando você foi embora eu...;BRA
1393;ZEZÉ DI CAMARGO E LUCIANO;O POVO FALA E NÓIS NAMORA;Deixa o povo fala e nóis namora;BRA
1394;BRUNA CARAM;PALAVRAS DO CORAÇÃO;São sorrisos largos lagos repletos de azul;BRA
1395;NILA BRANCO;PRA TE AMAR;Você vem com essa de ir embora;BRA
1396;LATINO - BRUNO E MARRONE;PRECISO PARAR DE CHORAR;Ah o que eu fui fazer que...;BRA
1397;ANTÔNIO MARCOS;QUEM DÁ MAIS;Eu quero me ver em mil novecentos;BRA
1398;PARANGOLÉ;REBOLATION;Rebolation é bom bom rebolation é bom;BRA
1399;BELO;REINVENTAR;Diz que já é tarde que não tem mais jei;BRA
1400;CHITÃOZINHO E XORORÓ;SACO DE OURO;Um saco de estopa com embira amarra;BRA
1401;EDUARDO COSTA;A CARTA;Estou escrevendo esta carta meio aos;BRA
1402;MARIANA AYDAR;A DEUSA DOS ORIXÁS;Yansã cadê Ogum foi pro mar;BRA
1403;LUAN SANTANA;A LOUCA;Não vem bancar a louca não adianta;BRA
1404;NEY MATOGROSSO;ARDENTE;Sou ardente não vou negar gosto de me se;BRA
1405;CLAUDIA LEITTE;AS MÁSCARAS;As máscaras vão cair e tudo que você;BRA
1406;JEITO MOLEQUE;BEM VINDA;Nunca imaginei chegar tão...;BRA
1407;LEILA PINHEIRO;CATAVENTO E GIRASSOL;Meu catavento tem dentro...;BRA
1408;MARIA CECÍLIA E RODOLFO;CEGO, SURDO E MUDO;Se eu pudesse te apagar do pensamento;BRA
1409;CHITÃOZINHO E XORORÓ;COWBOY DO ASFALTO;São três horas da manhã o sol ainda;BRA
1410;SAMPA CREW - DANI VOGUEL;DISTÂNCIA;Você não tá entendendo que eu não tô;BRA
1411;AVIÕES DO FORRÓ;EU NÃO VOU MAIS CHORAR;Eu não vou mais chorar eu não vou mais;BRA
1412;ARLINDO CRUZ;HOJE TEM SAMBA;A minha vida anda triste tô brigado;BRA
1413;VERÔNICA SABINO;LUA BRANCA;Ó lua branca de encantos e fulgores;BRA
1414;VANUSA;O MAGO DE PORNÓIS;Todo dia bem cedinho eu levanto de;BRA
1415;GUILHERME ARANTES;PRONTOS PARA AMAR;Tudo o que eu queria um dia...;BRA
1416;FREJAT;QUANDO O AMOR ERA MEDO;No fim do túnel tudo escuro ela me procur;BRA
1417;KLEITON E KLEDIR;RODA DA FORTUNA;Em pleno século vinte eu...;BRA
1418;FERNANDA PORTO;SAMBASSIM;Comecei um sambassim sem pandeiro ou;BRA
1419;FUNDO DE QUINTAL;SE VOCÊ JURAR;Se você jurar que me tem amor;BRA
1420;ÂNGELA RÔ RÔ;TOLA FOI VOCÊ;Tola foi você ao me abandonar desprezand;BRA
1421;CAZUZA;EU QUERIA TER UMA BOMBA;Solidão a dois de dia faz calor depois faz fri;BRA
1422;CHRISTIAN E CRISTIANO;FÃ;Guarde o seu sorriso só pra mim;BRA
1423;ZECA BALEIRO;FLOR DA PELE;Ando tão à flor da pele que qualquer;BRA
1424;EXALTASAMBA;FUI;Quando o coração da gente diz que não;BRA
1425;ALMIR SATER;HORA DO CLARÃO;Ana Raio e Zé Trovão diz a;BRA
1426;PAULINHO MOSKA;ÍMÃ;Acabo de pousar na sua janela;BRA
1427;MOACYR FRANCO;INCÊNDIO NO CANAVIAL;Só quem vive a nossa vida vai saber como é;BRA
1428;BELO;INVENCÍVEL;Viajei por tanto tempo pra te ver;BRA
1429;NEY MATOGROSSO;INVENTO;Vento quem vem das esquinas;BRA
1430;LULU SANTOS;JANELA INDISCRETA;Eu sei a hora que você acorda;BRA
1431;NEY MATOGROSSO;LIG-LIG-LIG-LÉ;Chinês como somente uma vez por mês;BRA
1432;EDUARDO COSTA;NÃO VALEU PRA VOCÊ;Não valeu pra você foi uma ...;BRA
1433;LOBÃO;NOITE E DIA;Nos lençóis da cama bela manhã;BRA
1434;AFRODITE SE QUISER;O QUE QUE ELA TEM QUE EU NÃO TENHO;Não adianta por mais que eu tente;BRA
1435;PAULA FERNANDES;PÁSSARO DE FOGO;Vai se entregar pra mim como a primeira v;BRA
1436;BRUNO E MARRONE;PODE IR EMBORA;Procurei em outros braços sentir seu calor;BRA
1437;NANDO REIS;PRA VOCÊ GUARDEI O AMOR;Pra você guardei o amor que nunca sou;BRA
1438;LUAN SANTANA;SINAIS;Vi seu sorriso em meu sonho;BRA
1439;JOTA QUEST;ÚNICO OLHAR;Então me coloco à sua frente...;BRA
1440;ASA DE ÁGUIA;VALE NIGHT;Vale night todo mundo tem;BRA
1441;OS ORIGINAIS DO SAMBA;A DONA DO PRIMEIRO ANDAR;Estou apaixonado apaixonado estou;BRA
1442;FAGNER;À SOMBRA DE UM VULCÃO;Nunca houve uma mulher como você;BRA
1443;HARMONIA DO SAMBA;AGORA MEXE (ÊTA QUEBRADEIRA);Não fique parado nem um só...;BRA
1444;BIAFRA (BYAFRA);AGUARDENTE;Quando você me encontrar sem medo;BRA
1445;FERNANDO E SOROCABA;AQUI A TRISTEZA PULA DE ALEGRIA;Eu quero festa eu quero farra;BRA
1446;JOÃO NETO E FREDERICO;BEBO E DOU TRABALHO;Eu já bebi pra carai no boteco...;BRA
1447;BRUNO E MARRONE;CHAMEGO BOM;Ai que chamego bom que você me faz;BRA
1448;JOYCE;CLAREANA;Um coração de mel de melão...;BRA
1449;BONDE DO FORRÓ;DEPOIS DAQUELE BEIJO;Depois daquele beijo que você roubou;BRA
1450;DANIEL;DO FUNDO DO MEU CORAÇÃO;Eu cada vez que vi você...;BRA
1451;TCHÊ GAROTOS;EU VOU CAIR NA ZOEIRA;Fim de semana preparo o meu coração;BRA
1452;PEDRO PAULO E MATHEUS;EU VOU TE BUSCAR;Eu vou te buscar... Meu amor pra te namor;BRA
1453;RICK E RENNER;FAZ AMOR QUE PASSA;Estressado não tem graça;BRA
1454;JOÃO NETO E FREDERICO;GALERA DO BOTECO;Alô Galera do boteco quero...;BRA
1455;AGEPÊ;LÁ VEM O TREM;Lá vem o trem no passo que o vento vem;BRA
1456;BRUNO E MARRONE;LÁGRIMAS E VINHO;Foi com flores e com vinho;BRA
1457;IVETE SANGALO;LOBO MAU;Quem é você... Eu... Você...;BRA
1458;RICK E RENNER;MÃE;Mãe hoje eu descobri que eu cresci;BRA
1459;LUIZ MELODIA;MAGRELINHA;O pôr-do-sol vai renovar brilhar de novo;BRA
1460;MOINHO;MAIOR É DEUS;Ê maior é Deus pequeno sou eu;BRA
1461;RENATO TEIXEIRA;MORENINHA, SE EU TE PEDISSE;Moreninha se eu te pedisse de modo que;BRA
1462;SWING E SIMPATIA;NÃO DÁ O BRAÇO A TORCER;Eu sempre deixo a porta encostada;BRA
1463;JEITO MOLEQUE;NÃO TEM PRA NINGUÉM;Ela quer, eu dou carinho à...;BRA
1464;TOMATE;PARARÁ;Ei, vou te mostrar o meu poder;BRA
1465;ZECA BALEIRO;QUASE NADA;De você sei quase nada pra onde vai;BRA
1466;SAMPA CREW;QUER ME DOMINAR;Ié ié ié... Quem é que brinca de amor;BRA
1467;MAX VIANNA;SAI DAQUI, TRISTEZA;Eu ontem falei pra você que não queria ma;BRA
1468;BRUNO E MARRONE;SEJA BEM-VINDA;Encontrei no carro uma antiga agenda;BRA
1469;IVAN LINS;SERTANEJA;Êta saudade brava rondando...;BRA
1470;ELBA RAMALHO;SETE CANTIGAS PARA VOAR;Cantiga de campo de concentração;BRA
1471;LEANDRO SAPUCAHY;SÓ FALTOU VOCÊ LADO A LADO B;Essa é a história do Zé Ruela...;BRA
1472;ALEXANDRE PIRES;SÓ POR UM MOMENTO;Olha aqui, não fique esperando;BRA
1473;MOACYR FRANCO;SOU MAIS UM;Eu nasci em qualquer dia com o vento vim;BRA
1474;MILIONÁRIO E JOSÉ RICO;SUBLIME MIRAGEM;Essa noite a paixão me obrigou;BRA
1475;MARINA LIMA;SUGAR;Quando a tarde cai eu penso em você;BRA
1476;NEY MATOGROSSO;TIVE SIM;Tive sim outro grande amor antes do teu;BRA
1477;EXALTASAMBA;VALEU;Valeu aproveita... Ficou mais difícil;BRA
1478;CASUARINA;VASO RUIM;Mostro minha face suja não lhe dou a tapa;BRA
1479;FERNANDO E SOROCABA;VENDAVAL;Vendaval, ela devasta a minha;BRA
1480;INIMIGOS DA HP;ZOODSTOCK;O jacaré que escuta Bob Marley...;BRA
1481;ANA CAROLINA;10 MINUTOS;Por que você não atende as ...;BRA
1482;FÁBIO JR.;ABANDONO;Se voltar não faça espanto ...;BRA
1483;ZERO - PAULO RICARDO;AGORA EU SEI;Há muito tempo eu ouvi dizer;BRA
1484;JOANNA;AMOR BANDIDO;Fale quem quiser falar desse...;BRA
1485;HYLDON;AS DORES DO MUNDO;O teu olhar caiu no meu a tua...;BRA
1486;NALVA AGUIAR;BEIJINHO DOCE;Que beijinho doce que ele...;BRA
1487;LÉO MAGALHÃES;CAMAS SEPARADAS;Se não fosse por amor aos nossos filho;BRA
1488;FÁBIO JR.;CASA COMIGO;Eu sem você sou pedaço metade;BRA
1489;SANDY;PÉS CANSADOS;Fiz mais do que posso vi mais do que;BRA
1490;ADRYANA RIBEIRO;SAUDADE VEM;O que é que você foi fazer ...;BRA
1491;BENITO DI PAULA;AH, COMO EU AMEI;O amor que eu tenho guardado no peito;BRA
1492;LENINE;AQUILO QUE DÁ NO CORAÇÃO;Aquilo que dá no coração e...;BRA
1493;ANGÉLICA;BLUE JEANS;Vocês não vão acreditar na história que eu;BRA
1494;ROUPA NOVA;COM VOCÊ FAZ SENTIDO;Mais um sinal pessoas passam por mim;BRA
1495;FERNANDO E SOROCABA;MADRI;Que saudade amor estou sabendo que aí;BRA
1496;GUILHERME ARANTES;PEDACINHOS;Pra que ficar juntando os...;BRA
1497;THE FEVERS;SE VOCÊ DISSER QUE SIM;Se você disser que sim e aceitar o;BRA
1498;ZEZÉ DI CAMARGO E LUCIANO;TAPA NA CARA;Seus olhos são laços que prendem meus;BRA
1499;EDSON;UMA CANÇÃO PRA VOCÊ;Como uma flecha em meu coração;BRA
1500;TIM MAIA - FÁBIO - HYLDON;VELHO CAMARADA;Como vai meu velho camarada;BRA
1501;EDUARDO COSTA;ACABOU O AMOR;Olha estou tentando entender;BRA
1502;CAPITAL INICIAL;ALTOS E BAIXOS;Esse aqui é meu lugar desci até o inferno;BRA
1503;EDUARDO COSTA;AMORES IMORTAIS;Amores imortais não é só na letra da;BRA
1504;PEDRO LUÍS E A PAREDE;ANIMAL;Animal bem que quando o seu sangue pen;BRA
1505;ÁLVARO E DANIEL;AQUI É O SEU LUGAR;É pra você que eu mando flores todas as;BRA
1506;RITA DE CÁSSIA;CAMA VAZIA;Não faço rodeios não meço palavras;BRA
1507;EDSON;COMO EU QUERIA TE AMAR;Mais uma vez vim procurar ...;BRA
1508;ALMIR ROGÉRIO;MOTOQUEIRO;Tudo certo para o nosso casamento;BRA
1509;MARA MARAVILHA;NÃO FAZ MAL;Há quanto tempo eu não vejo tua cara;BRA
1510;RESTART;RECOMEÇAR;E eu sei que assim talvez seja melhor;BRA
1511;ZÉ RAMALHO;A ÚLTIMA NÁU;Levando a bordo El Rei Dom Sebastião;BRA
1512;JORGE E MATEUS;AMO NOITE E DIA;Tem um pedaço do meu peito...;BRA
1513;FÁBIO - TIM MAIA;ATÉ PARECE QUE FOI SONHO;Menina você não sabe do jeito que;BRA
1514;MYLENA;CÉREBRO ELETRÔNICO;O cérebro eletrônico faz tudo faz quase tud;BRA
1515;TOQUINHO - VINICIUS DE MORAES;ESCRAVO DA ALEGRIA;E eu que andava nessa escuridão;BRA
1516;OS VIPS;FAÇA ALGUMA COISA PELO NOSSO AMOR;Faça alguma coisa pelo nosso amor;BRA
1517;BANDA DJAVÚ;NAVE DO AMOR;Sou dependente de você é o delírio da paix;BRA
1518;THAIS GULLIN;PAIXÃO, PASSIONE;Paixão estopim aceso ai meu Deus;BRA
1519;KIKO ZAMBIANCHI;ROLAM AS PEDRAS;Vejo sonhos livres pais...;BRA
1520;CHARLIE BROWN JR.;SÓ OS LOUCOS SABEM;Agora eu sei exatamente o que fazer;BRA
1521;OS ORIGINAIS DO SAMBA;ALEGRIAS DE DOMINGO;Sá sabadaba... Hoje é domingo dia de alegr;BRA
1522;CÁSSIA ELLER;ALL STAR;Estranho seria se eu não me apaixonasse;BRA
1523;MICHEL TELÓ;AMANHÃ, SEI LÁ;Tô com vontade de te encher de beijos;BRA
1524;GUILHERME E SANTIAGO;AMIZADE SINCERA;A amizade sincera é um santo...;BRA
1525;GREICE IVE;ATÉ VOCÊ PASSAR;O que a gente vai fazer dessa...;BRA
1526;DHI RIBEIRO;AULA DE MATEMÁTICA;Pra que dividir sem raciocinar na vida é sem;BRA
1527;MICHEL TELÓ;BALADA SERTANEJA;Balada sertaneja vamos cair nessa;BRA
1528;FABRÍCIO E FABIAN;BATEU, FICOU;Bateu ficou Tá no coração tá bombeando;BRA
1529;SÉRGIO SAMPAIO;EU QUERO BOTAR MEU BLOCO NA RUA;Há quem diga que eu dormi de touca;BRA
1530;JOANNA;FOI ASSIM;Foi assim eu tinha alguém...;BRA
1531;PEDRO PAULO E MATHEUS;MINTA, FINJA;Minta que esse abraço não te aqueceu;BRA
1532;ALEXANDRE PIRES;MULHER DAS ESTRELAS;Ela canta demais ela sabe o que diz;BRA
1533;GUILHERME E SANTIAGO;NA HORA CERTA;Na hora certa ainda vou te...;BRA
1534;PEDRO NASSIF;NÃO CUSTA TENTAR;Te conhecer foi a melhor...;BRA
1535;AGEPÊ;NINGUÉM FAZ AMOR COMO VOCÊ;Se eu perdi a hora não se zangue comigo;BRA
1536;MARCOS E BELUTTI;PERDOA AMOR;De todas as loucuras que eu fiz na minha;BRA
1537;BIAFRA (BYAFRA);PERDÕES;Perdoar não vai adiantar fugiu das mãos;BRA
1538;BIAFRA (BYAFRA);SEU NOME;Quando escuto a sua voz estremeço me dá;BRA
1539;MARCOS E BELUTTI;TENTAÇÃO CRUEL;Parei pra pensar pra viver chorando implor;BRA
1540;CAPITAL INICIAL;VIVENDO E APRENDENDO;Outra história com um outro rosto;BRA
1541;CHICO BUARQUE - MPB4;AMIGO É PRA ESSAS COISAS;Salve... como é que vai amigo há quanto;BRA
1542;RICARDO E EDUARDO;BEIJO, ME LIGA;Beijo me liga e a gente fica mas sem;BRA
1543;BALÃO MÁGICO (A NOVA TURMA DO);BRUXINHA;Ô bruxinha bonitinha da vassoura de;BRA
1544;TOQUINHO - VINICIUS DE MORAES;CANTO DE OSSANHA;O homem que diz dou não dá;BRA
1545;MARIA GADÚ;CEDO NÃO;A menina chegou me olhou bem assim;BRA
1546;FERNANDO E SOROCABA;DA COR DO PECADO;Corpo moreno sarado gostoso;BRA
1547;NENHUM DE NÓS;DANÇA DO TEMPO;Olhe sempre pros dois lados antes de julga;BRA
1548;CYZ;DOCE MEL;Você tem um brilho no olhar que me deixa;BRA
1549;JOÃO PAULO E EDUARDO;DOIDA;Doida pirada completamente...;BRA
1550;JOÃO NETO E FREDERICO;É PRA VALER;Se telefono por que não me...;BRA
1551;MOINHO;ELA BRIGA COMIGO;Ela briga comigo porque eu tomei um;BRA
1552;ANA CANÃS;ESCONDERIJO;Procuro a solidão como o ar procura;BRA
1553;OS ORIGINAIS DO SAMBA;FALADOR PASSA MAL;Falador passa mal rapaz falador passa;BRA
1554;JOÃO NETO E FREDERICO;FILME DE AMOR;Sou louco por você me dê a...;BRA
1555;ROBERTA SÁ - LENINE;FOGO E GASOLINA;Você é um avião eu sou um edifício;BRA
1556;CÉSAR MENOTTI E FABIANO;LABIRINTO;Sonhos planos Tudo aquilo que vivemos;BRA
1557;MARIA GADÚ;LARANJA;Ô menina parece índia Ianomami seu cabe;BRA
1558;ALEXANDRE PIRES;LEVE TUDO COM VOCÊ;Como pude mentir o meu bem eu traí;BRA
1559;JOÃO MÁRCIO E FABIANO;PISTOLEIRA;Entre o céu e o inferno dei...;BRA
1560;JAMMIL E UMA NOITES;TÁ ESPERANDO O QUE?;Já que a chuva foi embora e...;BRA
1561;WILSON SIMONAL;A VIDA É SÓ PRA CANTAR;Eu canto essa canção em busca de um;BRA
1562;BRAZILIAN GENGHIS KHAN;COMER, COMER;Quero acordar bem cedinho fazer um lanch;BRA
1563;JORGE VERCILO;DEVE SER;Deve ser uma ilha descoberta...;BRA
1564;PAULO DINIZ;E AGORA JOSÉ;E agora José a festa acabou a luz apagou;BRA
1565;VINNY;EU NÃO ACREDITO EM VOCÊ;Eu abro todas as janelas da casa;BRA
1566;MICHEL TELÓ;EXPLODIU;Pra que lutar contra o sentimento;BRA
1567;ROUPA NOVA;ME FAÇA UM FAVOR;Quero que você me faça um favor;BRA
1568;FERNANDO E SOROCABA;QUE RAIVA QUE DÁ;Ela me tocou de casa diz que não é pra;BRA
1569;LEONARDO;QUEM É;Quem é o dono dos seus olhos quem é que;BRA
1570;GILLIARD;QUEM ME DERA;Quem me dera falar pra você...;BRA
1571;WANDERLÉA;SE TUDO PODE ACONTECER;Se tudo pode acontecer se pode acontecer;BRA
1572;LUAN SANTANA;SEMPRE COM VOCÊ;E eu que achava que a vida fosse só uma;BRA
1573;PAULA FERNANDES;SÓ PENSO EM NÓS;Cansei de mentir pra mim e decidi o que fa;BRA
1574;LÉO E GABRIEL;SOB A LUA E OS OLHARES;Foi com você que aprendi o que é vive;BRA
1575;FREJAT;SOL DE DOMINGO;Sol de domingo unindo dois ...;BRA
1576;WANDO;TÁ FALTANDO UM ABRAÇO;A saudade corre feito um rio invadindo as;BRA
1577;EDUARDO COSTA;TÔ INDO EMBORA;O que eu não tenho em casa ah eu encontr;BRA
1578;EXALTASAMBA;TÁ VENDO AQUELA LUA;Te filmando eu tava quieto no meu canto;BRA
1579;BIAFRA (BYAFRA);UMA VEZ E NUNCA MAIS;Olhar pro céu pra não ter medo de chorar;BRA
1580;MARISA GATA MANSA;VIAGEM;Oh triteza me desculpe tô de malas pronta;BRA
1581;ADRIANA CALCANHOTO;CANÇÃO DE NOVELA;Toalha molhada lâmpada acesa cidade;BRA
1582;OTTO;CRUA;Há sempre um lado que pesa e outro lado;BRA
1583;VANDER LEE;ESPERANDO AVIÕES;Meus olhos te viram triste olhando pro infi;BRA
1584;CAPITAL INICIAL - ZÉLIA DUNCAN;EU VOU ESTAR;Eu não vou pro inferno eu não iria tão long;BRA
1585;GILBERTO GIL;EXTRA;Iô iô iô iô... Baixa santo...;BRA
1586;CLAUDIA LEITTE - TRAVIS MCCOY;FAMOSA (BILLIONAIRE);Eu quero ser muito famosa e ter o seu amo;BRA
1587;FÁTIMA GUEDES;FLOR DE IR EMBORA;Flor de ir embora é uma flor que se alimen;BRA
1588;MICHEL TELÓ;HORIZONTE;Nesse céu não tem estrelas não;BRA
1589;FERNANDA TAKAI;INSENSATEZ;Ah insensatez que você fez ...;BRA
1590;OSWALDO MONTENEGRO;INTUIÇÃO;Canta uma canção bonita falando da vida e;BRA
1591;ARNALDO ANTUNES;INVEJOSO;O carro do vizinho é muito mais possa;BRA
1592;CLARA NUNES;JUIZO FINAL;O Sol há de brilhar mais uma vez;BRA
1593;RESTART;LEVO COMIGO;Eu quis escrever uma canção que pudesse;BRA
1594;EMÍLIO SANTIAGO;LOGO AGORA;Logo agora justamente agora agora que eu;BRA
